trip_id,driver_id,stop_id,date,day_of_week,week_number,visit_hour,is_weekend,is_morning,is_afternoon,is_rush_hour,stop_sequence,stop_position_norm,daily_stop_count,daily_total_distance_km,area_density,driver_avg_speed_inferred,driver_avg_daily_visits,driver_avg_efficiency,store_visit_count,store_avg_duration,priority_encoded,latitude,longitude,traffic_category,traffic_multiplier,route_efficiency_score
T00295,D10,S013,2025-09-04,3,36,13,0,0,1,0,6,0.8571428571428571,7,66.75022719386325,1,28.191262135922333,6.527508090614886,0.6147168284789644,54,24.59259259259259,1,17.388011,78.443607,2,1.8,0.3008
T00296,D10,S048,2025-09-05,4,36,16,0,0,1,0,0,0.0,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,63,25.22222222222222,3,17.425716,78.457286,1,1.3,0.8488
T00297,D10,S054,2025-09-05,4,36,16,0,0,1,0,1,0.125,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,52,28.615384615384617,1,17.385738,78.412244,0,1.0,0.7667
T00298,D10,S020,2025-09-05,4,36,16,0,0,1,0,2,0.25,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,52,26.75,1,17.351995,78.422665,1,1.3,0.6732
T00299,D10,S038,2025-09-05,4,36,16,0,0,1,0,3,0.375,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,62,27.516129032258064,3,17.387861,78.540641,0,1.0,0.6841
T00300,D10,S022,2025-09-05,4,36,16,0,0,1,0,4,0.5,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,54,27.64814814814815,2,17.420573,78.427002,1,1.3,0.4834
T00301,D10,S033,2025-09-05,4,36,16,0,0,1,0,5,0.625,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,43,28.88372093023256,1,17.403076,78.449441,1,1.3,0.442
T00302,D10,S059,2025-09-05,4,36,16,0,0,1,0,6,0.75,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,75,29.013333333333332,1,17.361455,78.514531,1,1.3,0.3841
T00303,D10,S055,2025-09-05,4,36,16,0,0,1,0,7,0.875,8,60.121359627297466,1,28.191262135922333,6.527508090614886,0.6147168284789644,78,30.346153846153847,3,17.402114,78.404109,1,1.3,0.4982
T00304,D11,S046,2025-09-01,0,36,16,0,0,1,0,0,0.0,4,12.41936554308018,1,27.539383561643834,6.239726027397261,0.6337767123287672,53,28.849056603773583,3,17.435908,78.389445,1,1.3,0.8589
T00305,D11,S009,2025-09-01,0,36,16,0,0,1,0,1,0.25,4,12.41936554308018,1,27.539383561643834,6.239726027397261,0.6337767123287672,65,26.476923076923075,1,17.420552,78.440427,1,1.3,0.6631
T00306,D11,S034,2025-09-01,0,36,16,0,0,1,0,2,0.5,4,12.41936554308018,2,27.539383561643834,6.239726027397261,0.6337767123287672,61,26.901639344262296,3,17.388436,78.418711,1,1.3,0.6759
T00307,D11,S014,2025-09-01,0,36,16,0,0,1,0,3,0.75,4,12.41936554308018,2,27.539383561643834,6.239726027397261,0.6337767123287672,67,27.70149253731343,3,17.407665,78.406546,0,1.0,0.6883
T00308,D11,S050,2025-09-02,1,36,15,0,0,1,0,0,0.0,6,53.83900749091191,1,27.539383561643834,6.239726027397261,0.6337767123287672,57,26.92982456140351,3,17.441054,78.483686,1,1.3,0.8659
T00309,D11,S019,2025-09-02,1,36,15,0,0,1,0,1,0.16666666666666666,6,53.83900749091191,1,27.539383561643834,6.239726027397261,0.6337767123287672,48,29.875,2,17.375018,78.519925,2,1.8,0.6531
T00310,D11,S046,2025-09-02,1,36,15,0,0,1,0,2,0.3333333333333333,6,53.83900749091191,1,27.539383561643834,6.239726027397261,0.6337767123287672,53,28.849056603773583,3,17.435908,78.389445,2,1.8,0.7415
T00311,D11,S014,2025-09-02,1,36,15,0,0,1,0,3,0.5,6,53.83900749091191,1,27.539383561643834,6.239726027397261,0.6337767123287672,67,27.70149253731343,3,17.407665,78.406546,2,1.8,0.6539
T00312,D11,S045,2025-09-02,1,36,15,0,0,1,0,4,0.6666666666666666,6,53.83900749091191,1,27.539383561643834,6.239726027397261,0.6337767123287672,67,26.955223880597014,3,17.422425,78.358029,1,1.3,0.6184
T00313,D11,S058,2025-09-02,1,36,15,0,0,1,0,5,0.8333333333333334,6,53.83900749091191,1,27.539383561643834,6.239726027397261,0.6337767123287672,56,26.803571428571427,1,17.410075,78.556569,1,1.3,0.5071
T00314,D11,S009,2025-09-03,2,36,11,0,1,0,0,0,0.0,6,56.743899242610055,1,27.539383561643834,6.239726027397261,0.6337767123287672,65,26.476923076923075,1,17.420552,78.440427,0,1.0,0.7451
T00315,D11,S007,2025-09-03,2,36,11,0,1,0,0,1,0.16666666666666666,6,56.743899242610055,1,27.539383561643834,6.239726027397261,0.6337767123287672,62,28.70967741935484,2,17.478788,78.394797,0,1.0,0.6534
T00316,D11,S040,2025-09-03,2,36,11,0,1,0,0,2,0.3333333333333333,6,56.743899242610055,1,27.539383561643834,6.239726027397261,0.6337767123287672,61,26.78688524590164,1,17.377617,78.447185,1,1.3,0.7134
T00317,D11,S048,2025-09-03,2,36,11,0,1,0,0,3,0.5,6,56.743899242610055,1,27.539383561643834,6.239726027397261,0.6337767123287672,63,25.22222222222222,3,17.425716,78.457286,2,1.8,0.6868
T00318,D11,S038,2025-09-03,2,36,11,0,1,0,0,4,0.6666666666666666,6,56.743899242610055,1,27.539383561643834,6.239726027397261,0.6337767123287672,62,27.516129032258064,3,17.387861,78.540641,1,1.3,0.6384
T00319,D11,S016,2025-09-03,2,36,11,0,1,0,0,5,0.8333333333333334,6,56.743899242610055,1,27.539383561643834,6.239726027397261,0.6337767123287672,58,29.120689655172413,3,17.414185,78.345971,0,1.0,0.4846
T00320,D11,S015,2025-09-04,3,36,10,0,1,0,0,0,0.0,8,82.67053663734434,3,27.539383561643834,6.239726027397261,0.6337767123287672,54,28.98148148148148,1,17.40049,78.380798,2,1.8,0.8105
T00321,D11,S035,2025-09-04,3,36,10,0,1,0,0,1,0.125,8,82.67053663734434,3,27.539383561643834,6.239726027397261,0.6337767123287672,64,26.640625,1,17.403107,78.394264,1,1.3,0.7783
T00322,D11,S048,2025-09-04,3,36,10,0,1,0,0,2,0.25,8,82.67053663734434,1,27.539383561643834,6.239726027397261,0.6337767123287672,63,25.22222222222222,3,17.425716,78.457286,0,1.0,0.7019
T00323,D11,S047,2025-09-04,3,36,10,0,1,0,0,3,0.375,8,82.67053663734434,2,27.539383561643834,6.239726027397261,0.6337767123287672,63,26.11111111111111,2,17.493205,78.414579,1,1.3,0.5947
T00324,D11,S055,2025-09-04,3,36,10,0,1,0,0,4,0.5,8,82.67053663734434,3,27.539383561643834,6.239726027397261,0.6337767123287672,78,30.346153846153847,3,17.402114,78.404109,1,1.3,0.6526
T00325,D11,S003,2025-09-04,3,36,10,0,1,0,0,5,0.625,8,82.67053663734434,1,27.539383561643834,6.239726027397261,0.6337767123287672,61,27.901639344262296,3,17.45072,78.355071,2,1.8,0.4836
T00326,D11,S012,2025-09-04,3,36,10,0,1,0,0,6,0.75,8,82.67053663734434,1,27.539383561643834,6.239726027397261,0.6337767123287672,74,26.256756756756758,3,17.340319,78.556827,0,1.0,0.6297
T00327,D11,S027,2025-09-04,3,36,10,0,1,0,0,7,0.875,8,82.67053663734434,2,27.539383561643834,6.239726027397261,0.6337767123287672,55,24.2,3,17.479162,78.396991,1,1.3,0.5174
T00328,D11,S012,2025-09-05,4,36,14,0,0,1,0,0,0.0,5,33.897260494125284,1,27.539383561643834,6.239726027397261,0.6337767123287672,74,26.256756756756758,3,17.340319,78.556827,2,1.8,0.7767
T00329,D11,S040,2025-09-05,4,36,14,0,0,1,0,1,0.2,5,33.897260494125284,1,27.539383561643834,6.239726027397261,0.6337767123287672,61,26.78688524590164,1,17.377617,78.447185,1,1.3,0.6386
T00330,D11,S055,2025-09-05,4,36,14,0,0,1,0,2,0.4,5,33.897260494125284,1,27.539383561643834,6.239726027397261,0.6337767123287672,78,30.346153846153847,3,17.402114,78.404109,0,1.0,0.7167
T00331,D11,S041,2025-09-05,4,36,14,0,0,1,0,3,0.6,5,33.897260494125284,1,27.539383561643834,6.239726027397261,0.6337767123287672,65,26.615384615384617,3,17.406739,78.434117,1,1.3,0.6584
T00332,D11,S058,2025-09-05,4,36,14,0,0,1,0,4,0.8,5,33.897260494125284,1,27.539383561643834,6.239726027397261,0.6337767123287672,56,26.803571428571427,1,17.410075,78.556569,0,1.0,0.5186
T00333,D12,S043,2025-09-01,0,36,10,0,1,0,0,0,0.0,4,23.190894925406468,1,47.87752442996742,6.49185667752443,0.6111335504885993,56,26.553571428571427,2,17.430977,78.371042,1,1.3,0.8078
T00334,D12,S008,2025-09-01,0,36,10,0,1,0,0,1,0.25,4,23.190894925406468,1,47.87752442996742,6.49185667752443,0.6111335504885993,61,27.540983606557376,3,17.454085,78.460389,1,1.3,0.7274
T00335,D12,S030,2025-09-01,0,36,10,0,1,0,0,2,0.5,4,23.190894925406468,1,47.87752442996742,6.49185667752443,0.6111335504885993,61,29.19672131147541,1,17.4523,78.470675,0,1.0,0.6978
T00336,D12,S020,2025-09-01,0,36,10,0,1,0,0,3,0.75,4,23.190894925406468,1,47.87752442996742,6.49185667752443,0.6111335504885993,52,26.75,1,17.351995,78.422665,1,1.3,0.5364
T00337,D12,S052,2025-09-02,1,36,17,0,0,0,1,0,0.0,8,69.13555530745836,1,47.87752442996742,6.49185667752443,0.6111335504885993,57,25.43859649122807,1,17.357064,78.56062,2,1.8,0.6335
T00338,D12,S043,2025-09-02,1,36,17,0,0,0,1,1,0.125,8,69.13555530745836,1,47.87752442996742,6.49185667752443,0.6111335504885993,56,26.553571428571427,2,17.430977,78.371042,2,1.8,0.5235
T00339,D12,S053,2025-09-02,1,36,17,0,0,0,1,2,0.25,8,69.13555530745836,1,47.87752442996742,6.49185667752443,0.6111335504885993,52,27.78846153846154,1,17.379992,78.428668,1,1.3,0.5368
T00340,D12,S014,2025-09-02,1,36,17,0,0,0,1,3,0.375,8,69.13555530745836,1,47.87752442996742,6.49185667752443,0.6111335504885993,67,27.70149253731343,3,17.407665,78.406546,2,1.8,0.5344
T00341,D12,S049,2025-09-02,1,36,17,0,0,0,1,4,0.5,8,69.13555530745836,1,47.87752442996742,6.49185667752443,0.6111335504885993,79,28.468354430379748,2,17.454455,78.462648,0,1.0,0.6117
T00342,D12,S016,2025-09-02,1,36,17,0,0,0,1,5,0.625,8,69.13555530745836,2,47.87752442996742,6.49185667752443,0.6111335504885993,58,29.120689655172413,3,17.414185,78.345971,1,1.3,0.5369
T00343,D12,S044,2025-09-02,1,36,17,0,0,0,1,6,0.75,8,69.13555530745836,1,47.87752442996742,6.49185667752443,0.6111335504885993,58,27.396551724137932,1,17.474853,78.341767,1,1.3,0.4485
T00344,D12,S056,2025-09-02,1,36,17,0,0,0,1,7,0.875,8,69.13555530745836,2,47.87752442996742,6.49185667752443,0.6111335504885993,66,27.196969696969695,3,17.408604,78.340433,1,1.3,0.503
T00345,D12,S005,2025-09-03,2,36,9,0,1,0,1,0,0.0,8,52.29449987252268,2,47.87752442996742,6.49185667752443,0.6111335504885993,52,29.826923076923077,3,17.436781,78.346868,2,1.8,0.8149
T00346,D12,S003,2025-09-03,2,36,9,0,1,0,1,1,0.125,8,52.29449987252268,2,47.87752442996742,6.49185667752443,0.6111335504885993,61,27.901639344262296,3,17.45072,78.355071,1,1.3,0.7287
T00347,D12,S028,2025-09-03,2,36,9,0,1,0,1,2,0.25,8,52.29449987252268,1,47.87752442996742,6.49185667752443,0.6111335504885993,70,27.757142857142856,3,17.460676,78.461678,2,1.8,0.6362
T00348,D12,S023,2025-09-03,2,36,9,0,1,0,1,3,0.375,8,52.29449987252268,2,47.87752442996742,6.49185667752443,0.6111335504885993,58,28.689655172413794,1,17.457331,78.388244,1,1.3,0.4804
T00349,D12,S045,2025-09-03,2,36,9,0,1,0,1,4,0.5,8,52.29449987252268,2,47.87752442996742,6.49185667752443,0.6111335504885993,67,26.955223880597014,3,17.422425,78.358029,2,1.8,0.5669
T00350,D12,S060,2025-09-03,2,36,9,0,1,0,1,5,0.625,8,52.29449987252268,1,47.87752442996742,6.49185667752443,0.6111335504885993,79,27.40506329113924,1,17.350947,78.428631,1,1.3,0.5208
T00351,D12,S035,2025-09-03,2,36,9,0,1,0,1,6,0.75,8,52.29449987252268,1,47.87752442996742,6.49185667752443,0.6111335504885993,64,26.640625,1,17.403107,78.394264,1,1.3,0.3887
T00352,D12,S004,2025-09-03,2,36,9,0,1,0,1,7,0.875,8,52.29449987252268,1,47.87752442996742,6.49185667752443,0.6111335504885993,67,27.059701492537314,1,17.460514,78.340661,1,1.3,0.3033
T00353,D12,S010,2025-09-04,3,36,9,0,1,0,1,0,0.0,6,75.46211340288477,1,47.87752442996742,6.49185667752443,0.6111335504885993,60,28.166666666666668,1,17.444894,78.477283,0,1.0,0.8278
T00354,D12,S018,2025-09-04,3,36,9,0,1,0,1,1,0.16666666666666666,6,75.46211340288477,1,47.87752442996742,6.49185667752443,0.6111335504885993,63,28.428571428571427,2,17.393739,78.577516,0,1.0,0.6035
T00355,D12,S013,2025-09-04,3,36,9,0,1,0,1,2,0.3333333333333333,6,75.46211340288477,1,47.87752442996742,6.49185667752443,0.6111335504885993,54,24.59259259259259,1,17.388011,78.443607,0,1.0,0.6045
T00356,D12,S057,2025-09-04,3,36,9,0,1,0,1,3,0.5,6,75.46211340288477,1,47.87752442996742,6.49185667752443,0.6111335504885993,57,27.789473684210527,3,17.250451,78.446464,1,1.3,0.5319
T00357,D12,S047,2025-09-04,3,36,9,0,1,0,1,4,0.6666666666666666,6,75.46211340288477,1,47.87752442996742,6.49185667752443,0.6111335504885993,63,26.11111111111111,2,17.493205,78.414579,2,1.8,0.3582
T00358,D12,S049,2025-09-04,3,36,9,0,1,0,1,5,0.8333333333333334,6,75.46211340288477,1,47.87752442996742,6.49185667752443,0.6111335504885993,79,28.468354430379748,2,17.454455,78.462648,1,1.3,0.3179
T00359,D12,S043,2025-09-05,4,36,12,0,0,1,0,0,0.0,5,34.4807335690561,1,47.87752442996742,6.49185667752443,0.6111335504885993,56,26.553571428571427,2,17.430977,78.371042,0,1.0,0.7991
T00360,D12,S034,2025-09-05,4,36,12,0,0,1,0,1,0.2,5,34.4807335690561,1,47.87752442996742,6.49185667752443,0.6111335504885993,61,26.901639344262296,3,17.388436,78.418711,2,1.8,0.7883
T00361,D12,S015,2025-09-05,4,36,12,0,0,1,0,2,0.4,5,34.4807335690561,1,47.87752442996742,6.49185667752443,0.6111335504885993,54,28.98148148148148,1,17.40049,78.380798,1,1.3,0.5306
T00362,D12,S027,2025-09-05,4,36,12,0,0,1,0,3,0.6,5,34.4807335690561,1,47.87752442996742,6.49185667752443,0.6111335504885993,55,24.2,3,17.479162,78.396991,1,1.3,0.6837
T00363,D12,S020,2025-09-05,4,36,12,0,0,1,0,4,0.8,5,34.4807335690561,1,47.87752442996742,6.49185667752443,0.6111335504885993,52,26.75,1,17.351995,78.422665,1,1.3,0.4463
T00364,D01,S036,2025-09-08,0,37,13,0,0,1,0,0,0.0,7,61.9485146898186,2,40.42638036809816,6.736196319018405,0.6140407975460123,68,27.58823529411765,1,17.433918,78.34896,1,1.3,0.8233
T00365,D01,S034,2025-09-08,0,37,13,0,0,1,0,1,0.14285714285714285,7,61.9485146898186,2,40.42638036809816,6.736196319018405,0.6140407975460123,61,26.901639344262296,3,17.388436,78.418711,0,1.0,0.8639
T00366,D01,S009,2025-09-08,0,37,13,0,0,1,0,2,0.2857142857142857,7,61.9485146898186,1,40.42638036809816,6.736196319018405,0.6140407975460123,65,26.476923076923075,1,17.420552,78.440427,0,1.0,0.6233
T00367,D01,S025,2025-09-08,0,37,13,0,0,1,0,3,0.42857142857142855,7,61.9485146898186,1,40.42638036809816,6.736196319018405,0.6140407975460123,54,30.11111111111111,1,17.443836,78.347622,1,1.3,0.6638
T00368,D01,S016,2025-09-08,0,37,13,0,0,1,0,4,0.5714285714285714,7,61.9485146898186,2,40.42638036809816,6.736196319018405,0.6140407975460123,58,29.120689655172413,3,17.414185,78.345971,1,1.3,0.5676
T00369,D01,S017,2025-09-08,0,37,13,0,0,1,0,5,0.7142857142857143,7,61.9485146898186,1,40.42638036809816,6.736196319018405,0.6140407975460123,70,28.814285714285713,2,17.267172,78.441002,0,1.0,0.5972
T00370,D01,S014,2025-09-08,0,37,13,0,0,1,0,6,0.8571428571428571,7,61.9485146898186,2,40.42638036809816,6.736196319018405,0.6140407975460123,67,27.70149253731343,3,17.407665,78.406546,1,1.3,0.4903
T00371,D01,S036,2025-09-09,1,37,15,0,0,1,0,0,0.0,5,42.71607131509726,1,40.42638036809816,6.736196319018405,0.6140407975460123,68,27.58823529411765,1,17.433918,78.34896,1,1.3,0.8304
T00372,D01,S021,2025-09-09,1,37,15,0,0,1,0,1,0.2,5,42.71607131509726,1,40.42638036809816,6.736196319018405,0.6140407975460123,70,27.742857142857144,2,17.425481,78.431837,1,1.3,0.7262
T00373,D01,S050,2025-09-09,1,37,15,0,0,1,0,2,0.4,5,42.71607131509726,1,40.42638036809816,6.736196319018405,0.6140407975460123,57,26.92982456140351,3,17.441054,78.483686,1,1.3,0.7064
T00374,D01,S019,2025-09-09,1,37,15,0,0,1,0,3,0.6,5,42.71607131509726,1,40.42638036809816,6.736196319018405,0.6140407975460123,48,29.875,2,17.375018,78.519925,0,1.0,0.4632
T00375,D01,S025,2025-09-09,1,37,15,0,0,1,0,4,0.8,5,42.71607131509726,1,40.42638036809816,6.736196319018405,0.6140407975460123,54,30.11111111111111,1,17.443836,78.347622,1,1.3,0.3798
T00376,D01,S054,2025-09-10,2,37,15,0,0,1,0,0,0.0,8,96.24468737882992,1,40.42638036809816,6.736196319018405,0.6140407975460123,52,28.615384615384617,1,17.385738,78.412244,2,1.8,0.7033
T00377,D01,S016,2025-09-10,2,37,15,0,0,1,0,1,0.125,8,96.24468737882992,2,40.42638036809816,6.736196319018405,0.6140407975460123,58,29.120689655172413,3,17.414185,78.345971,1,1.3,0.8015
T00378,D01,S032,2025-09-10,2,37,15,0,0,1,0,2,0.25,8,96.24468737882992,1,40.42638036809816,6.736196319018405,0.6140407975460123,55,26.87272727272727,3,17.338778,78.541035,2,1.8,0.8092
T00379,D01,S036,2025-09-10,2,37,15,0,0,1,0,3,0.375,8,96.24468737882992,2,40.42638036809816,6.736196319018405,0.6140407975460123,68,27.58823529411765,1,17.433918,78.34896,2,1.8,0.6501
T00380,D01,S042,2025-09-10,2,37,15,0,0,1,0,4,0.5,8,96.24468737882992,2,40.42638036809816,6.736196319018405,0.6140407975460123,55,26.70909090909091,3,17.42152,78.406019,1,1.3,0.6363
T00381,D01,S044,2025-09-10,2,37,15,0,0,1,0,5,0.625,8,96.24468737882992,1,40.42638036809816,6.736196319018405,0.6140407975460123,58,27.396551724137932,1,17.474853,78.341767,2,1.8,0.4049
T00382,D01,S022,2025-09-10,2,37,15,0,0,1,0,6,0.75,8,96.24468737882992,2,40.42638036809816,6.736196319018405,0.6140407975460123,54,27.64814814814815,2,17.420573,78.427002,1,1.3,0.4774
T00383,D01,S017,2025-09-10,2,37,15,0,0,1,0,7,0.875,8,96.24468737882992,1,40.42638036809816,6.736196319018405,0.6140407975460123,70,28.814285714285713,2,17.267172,78.441002,1,1.3,0.4103
T00384,D01,S001,2025-09-11,3,37,8,0,1,0,1,0,0.0,7,72.32437619787135,1,40.42638036809816,6.736196319018405,0.6140407975460123,51,27.901960784313726,3,17.421177,78.4157,1,1.3,0.8651
T00385,D01,S002,2025-09-11,3,37,8,0,1,0,1,1,0.14285714285714285,7,72.32437619787135,1,40.42638036809816,6.736196319018405,0.6140407975460123,53,28.28301886792453,1,17.417382,78.3912,2,1.8,0.5522
T00386,D01,S034,2025-09-11,3,37,8,0,1,0,1,2,0.2857142857142857,7,72.32437619787135,1,40.42638036809816,6.736196319018405,0.6140407975460123,61,26.901639344262296,3,17.388436,78.418711,1,1.3,0.7526
T00387,D01,S047,2025-09-11,3,37,8,0,1,0,1,3,0.42857142857142855,7,72.32437619787135,1,40.42638036809816,6.736196319018405,0.6140407975460123,63,26.11111111111111,2,17.493205,78.414579,0,1.0,0.5704
T00388,D01,S018,2025-09-11,3,37,8,0,1,0,1,4,0.5714285714285714,7,72.32437619787135,1,40.42638036809816,6.736196319018405,0.6140407975460123,63,28.428571428571427,2,17.393739,78.577516,0,1.0,0.4814
T00389,D01,S035,2025-09-11,3,37,8,0,1,0,1,5,0.7142857142857143,7,72.32437619787135,1,40.42638036809816,6.736196319018405,0.6140407975460123,64,26.640625,1,17.403107,78.394264,2,1.8,0.4273
T00390,D01,S019,2025-09-11,3,37,8,0,1,0,1,6,0.8571428571428571,7,72.32437619787135,1,40.42638036809816,6.736196319018405,0.6140407975460123,48,29.875,2,17.375018,78.519925,0,1.0,0.3826
T00391,D01,S004,2025-09-12,4,37,14,0,0,1,0,0,0.0,7,72.61511994392141,1,40.42638036809816,6.736196319018405,0.6140407975460123,67,27.059701492537314,1,17.460514,78.340661,1,1.3,0.6729
T00392,D01,S041,2025-09-12,4,37,14,0,0,1,0,1,0.14285714285714285,7,72.61511994392141,2,40.42638036809816,6.736196319018405,0.6140407975460123,65,26.615384615384617,3,17.406739,78.434117,1,1.3,0.7427
T00393,D01,S001,2025-09-12,4,37,14,0,0,1,0,2,0.2857142857142857,7,72.61511994392141,2,40.42638036809816,6.736196319018405,0.6140407975460123,51,27.901960784313726,3,17.421177,78.4157,2,1.8,0.7337
T00394,D01,S045,2025-09-12,4,37,14,0,0,1,0,3,0.42857142857142855,7,72.61511994392141,1,40.42638036809816,6.736196319018405,0.6140407975460123,67,26.955223880597014,3,17.422425,78.358029,0,1.0,0.7413
T00395,D01,S011,2025-09-12,4,37,14,0,0,1,0,4,0.5714285714285714,7,72.61511994392141,1,40.42638036809816,6.736196319018405,0.6140407975460123,44,25.84090909090909,3,17.450823,78.517709,0,1.0,0.6003
T00396,D01,S006,2025-09-12,4,37,14,0,0,1,0,5,0.7142857142857143,7,72.61511994392141,1,40.42638036809816,6.736196319018405,0.6140407975460123,68,27.794117647058822,3,17.456226,78.38511,2,1.8,0.6112
T00397,D01,S032,2025-09-12,4,37,14,0,0,1,0,6,0.8571428571428571,7,72.61511994392141,1,40.42638036809816,6.736196319018405,0.6140407975460123,55,26.87272727272727,3,17.338778,78.541035,0,1.0,0.5925
T00398,D02,S022,2025-09-08,0,37,9,0,1,0,1,0,0.0,8,56.18325162169416,1,43.95766666666666,6.38,0.6259416666666666,54,27.64814814814815,2,17.420573,78.427002,1,1.3,0.6146
T00399,D02,S025,2025-09-08,0,37,9,0,1,0,1,1,0.125,8,56.18325162169416,2,43.95766666666666,6.38,0.6259416666666666,54,30.11111111111111,1,17.443836,78.347622,1,1.3,0.7448
T00400,D02,S049,2025-09-08,0,37,9,0,1,0,1,2,0.25,8,56.18325162169416,2,43.95766666666666,6.38,0.6259416666666666,79,28.468354430379748,2,17.454455,78.462648,1,1.3,0.5098
T00401,D02,S048,2025-09-08,0,37,9,0,1,0,1,3,0.375,8,56.18325162169416,1,43.95766666666666,6.38,0.6259416666666666,63,25.22222222222222,3,17.425716,78.457286,0,1.0,0.7882
T00402,D02,S009,2025-09-08,0,37,9,0,1,0,1,4,0.5,8,56.18325162169416,2,43.95766666666666,6.38,0.6259416666666666,65,26.476923076923075,1,17.420552,78.440427,1,1.3,0.421
T00403,D02,S051,2025-09-08,0,37,9,0,1,0,1,5,0.625,8,56.18325162169416,1,43.95766666666666,6.38,0.6259416666666666,57,26.333333333333332,2,17.419986,78.493917,1,1.3,0.3847
T00404,D02,S045,2025-09-08,0,37,9,0,1,0,1,6,0.75,8,56.18325162169416,2,43.95766666666666,6.38,0.6259416666666666,67,26.955223880597014,3,17.422425,78.358029,1,1.3,0.5518
T00405,D02,S047,2025-09-08,0,37,9,0,1,0,1,7,0.875,8,56.18325162169416,1,43.95766666666666,6.38,0.6259416666666666,63,26.11111111111111,2,17.493205,78.414579,1,1.3,0.3428
T00406,D02,S007,2025-09-09,1,37,16,0,0,1,0,0,0.0,6,55.96696995067837,1,43.95766666666666,6.38,0.6259416666666666,62,28.70967741935484,2,17.478788,78.394797,1,1.3,0.6745
T00407,D02,S009,2025-09-09,1,37,16,0,0,1,0,1,0.16666666666666666,6,55.96696995067837,2,43.95766666666666,6.38,0.6259416666666666,65,26.476923076923075,1,17.420552,78.440427,0,1.0,0.6982
T00408,D02,S006,2025-09-09,1,37,16,0,0,1,0,2,0.3333333333333333,6,55.96696995067837,1,43.95766666666666,6.38,0.6259416666666666,68,27.794117647058822,3,17.456226,78.38511,1,1.3,0.7033
T00409,D02,S012,2025-09-09,1,37,16,0,0,1,0,3,0.5,6,55.96696995067837,1,43.95766666666666,6.38,0.6259416666666666,74,26.256756756756758,3,17.340319,78.556827,1,1.3,0.6682
T00410,D02,S028,2025-09-09,1,37,16,0,0,1,0,4,0.6666666666666666,6,55.96696995067837,1,43.95766666666666,6.38,0.6259416666666666,70,27.757142857142856,3,17.460676,78.461678,0,1.0,0.5672
T00411,D02,S029,2025-09-09,1,37,16,0,0,1,0,5,0.8333333333333334,6,55.96696995067837,2,43.95766666666666,6.38,0.6259416666666666,55,26.727272727272727,3,17.451067,78.449007,0,1.0,0.5536
T00412,D02,S020,2025-09-10,2,37,15,0,0,1,0,0,0.0,7,79.08937506875128,1,43.95766666666666,6.38,0.6259416666666666,52,26.75,1,17.351995,78.422665,1,1.3,0.7454
T00413,D02,S031,2025-09-10,2,37,15,0,0,1,0,1,0.14285714285714285,7,79.08937506875128,2,43.95766666666666,6.38,0.6259416666666666,56,25.821428571428573,2,17.443858,78.497844,0,1.0,0.7669
T00414,D02,S051,2025-09-10,2,37,15,0,0,1,0,2,0.2857142857142857,7,79.08937506875128,2,43.95766666666666,6.38,0.6259416666666666,57,26.333333333333332,2,17.419986,78.493917,2,1.8,0.5849
T00415,D02,S005,2025-09-10,2,37,15,0,0,1,0,3,0.42857142857142855,7,79.08937506875128,1,43.95766666666666,6.38,0.6259416666666666,52,29.826923076923077,3,17.436781,78.346868,1,1.3,0.7215
T00416,D02,S024,2025-09-10,2,37,15,0,0,1,0,4,0.5714285714285714,7,79.08937506875128,1,43.95766666666666,6.38,0.6259416666666666,72,26.555555555555557,2,17.471983,78.356486,1,1.3,0.6182
T00417,D02,S017,2025-09-10,2,37,15,0,0,1,0,5,0.7142857142857143,7,79.08937506875128,1,43.95766666666666,6.38,0.6259416666666666,70,28.814285714285713,2,17.267172,78.441002,2,1.8,0.5189
T00418,D02,S016,2025-09-10,2,37,15,0,0,1,0,6,0.8571428571428571,7,79.08937506875128,1,43.95766666666666,6.38,0.6259416666666666,58,29.120689655172413,3,17.414185,78.345971,1,1.3,0.4862
T00419,D02,S024,2025-09-11,3,37,16,0,0,1,0,0,0.0,7,93.67614970711008,1,43.95766666666666,6.38,0.6259416666666666,72,26.555555555555557,2,17.471983,78.356486,0,1.0,0.8595
T00420,D02,S008,2025-09-11,3,37,16,0,0,1,0,1,0.14285714285714285,7,93.67614970711008,1,43.95766666666666,6.38,0.6259416666666666,61,27.540983606557376,3,17.454085,78.460389,2,1.8,0.8178
T00421,D02,S037,2025-09-11,3,37,16,0,0,1,0,2,0.2857142857142857,7,93.67614970711008,1,43.95766666666666,6.38,0.6259416666666666,74,28.35135135135135,3,17.251824,78.429503,1,1.3,0.7001
T00422,D02,S013,2025-09-11,3,37,16,0,0,1,0,3,0.42857142857142855,7,93.67614970711008,1,43.95766666666666,6.38,0.6259416666666666,54,24.59259259259259,1,17.388011,78.443607,0,1.0,0.6716
